date,tweet_id,tweet_text,source,in_reply_to_screen_name,user_name,user_screen_name,location,user_url,n_followers,verified
2021-06-18 12:45:29,1405869274829361154,@napoleonadenau1 @Santi_ABASCAL Me llamas analfabeto funcional y con una simple busqueda en Google se sabe los indultos son legales o no y quien los otrorga. Menudo abogado de tercera estas hecho que vas equivocado y encima vas de inteligente. En España creerse la opinión de juristas imparciales es de tonto https://t.co/stM7TM42il,Twitter for Android,napoleonadenau1,Jeivi,Jeivi17771146,,https://twitter.com/Jeivi17771146,11,False
2021-06-18 12:45:23,1405869251483914246,@Pizarro25051 @Santi_ABASCAL @Macarena_Olona No tienes ni puñetera idea de lo que dices!!!!!! Aquí los únicos que fomentan odio son los SOCIOS del FRAUDE!!!!!!!!!!!,Twitter Web App,Pizarro25051,Inge Blanco Sanchez,ResistanceInge,,https://twitter.com/ResistanceInge,19,False
2021-06-18 12:44:47,1405869100329582593,"@Santi_ABASCAL En mi tierra se le llama a eso, marear la perdiz.",Twitter for iPad,Santi_ABASCAL,Concepción,llallacoca,,https://twitter.com/llallacoca,189,False
2021-06-18 12:44:32,1405869034172715013,"@Santi_ABASCAL La diferencia esq vosotros lo dijisteis al principio de la pandemia,  no ahora que esta siendo controlada con las vacunas,  entiendes la diferencia?,?",Twitter for Android,Santi_ABASCAL,miramiwevo🇪🇸,miramiwevo,,https://twitter.com/miramiwevo,23,False
2021-06-18 12:43:43,1405868829910126594,@Santi_ABASCAL Si el gobierno piensa que con una noticia así van a tapar lo de los indulto..... es que conocen bien a sus votantes!! Pero al resto NO! Que infamia tan grande del Felón Sánchez,Twitter for Android,Santi_ABASCAL,Doño,Antiprogre4ever,,https://twitter.com/Antiprogre4ever,46,False
2021-06-18 12:43:06,1405868676637724673,"@Santi_ABASCAL Ayayayay cuántas tontás hay que escuchar. A ver, te lo explico, verás es que tenemos un buen % de población vacunado y está disminuyendo la IA, las UCIS no están colapsadas, los hospitales pueden manejar sin tensiones el volumen de pacientes covid.
Es por eso que AHORA se puede.",Twitter for Android,Santi_ABASCAL,Tonto el último,TontoUltimo,,https://twitter.com/TontoUltimo,26,False
2021-06-18 12:42:59,1405868644547149832,@Chusbrave @Santi_ABASCAL @Jorgebuxade Loca 🤮🤮🤮🤮🤮🤮de 💩💩💩💩💩💩💩💩💩💩,Twitter for iPhone,Chusbrave,Gerogen,Gerogen4,,https://twitter.com/Gerogen4,20,False
2021-06-18 12:42:55,1405868629120454659,@martaopi @Santi_ABASCAL Lo pidieron hace dos semanas!!!!!! Repito..En ningún otro pais la gente ha ido por la calle con bozal y aquí somos los que hemos tenido más muertes!,Twitter Web App,martaopi,Inge Blanco Sanchez,ResistanceInge,,https://twitter.com/ResistanceInge,19,False
2021-06-18 12:42:55,1405868626645823488,@Santi_ABASCAL @LagrimasProgres Es dificil encontrar a alguien tan ruin tan malvado y tan mentiroso que Sánchez espero que el pueblo reaccione y lo pague primero en las urnas y luego ante la justicia,Twitter for Android,Santi_ABASCAL,Floreal Gallego,GallegoFloreal,,https://twitter.com/GallegoFloreal,1519,False
2021-06-18 12:42:21,1405868485440425986,@Santi_ABASCAL No se qué esperas presidente en hehar a Steegmann que se vacune el.,Twitter for Android,Santi_ABASCAL,Elciclista9,Elciclista9,,https://twitter.com/Elciclista9,2448,False
2021-06-18 12:41:51,1405868359267373060,@ChandhraBlue @Santi_ABASCAL Loca 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮de💩💩💩💩💩💩💩,Twitter for iPhone,ChandhraBlue,Gerogen,Gerogen4,,https://twitter.com/Gerogen4,20,False
2021-06-18 12:41:33,1405868282897444866,@Santi_ABASCAL Ahora hay un gran número de vacunados y las cifras de muertes e ingresos han bajado en picado. Pero para vosotros la cuestión es llevar la contraria y tergiversar.,Twitter for iPad,Santi_ABASCAL,marta,martaopi,Barcelona (y del mundo),https://twitter.com/martaopi,130,False
2021-06-18 12:40:50,1405868105448972295,@Santi_ABASCAL Pido el indulto para ir sin mascarilla por la calle.,Twitter for iPhone,Santi_ABASCAL,EL GATO PARDO,ELGATOPARDO15,,https://twitter.com/ELGATOPARDO15,57,False
2021-06-18 12:40:19,1405867973714362376,"@anidusseldorf @AROSADR @Ancap_spain @Santi_ABASCAL Encima de facha, chivata muahaha",Twitter for Android,anidusseldorf,Jeivi,Jeivi17771146,,https://twitter.com/Jeivi17771146,11,False
2021-06-18 12:39:32,1405867775516610560,"@anidusseldorf @AROSADR @Ancap_spain @Santi_ABASCAL Hay que ser analfabeta politica para incluir independentistas en un gobierno español muahaha. Escribe bien que te dejas puntos, comas y signos de interrogación, muahaha",Twitter for Android,anidusseldorf,Jeivi,Jeivi17771146,,https://twitter.com/Jeivi17771146,11,False
2021-06-18 12:39:10,1405867686417010691,@eldiarioes @inigoaduriz @Santi_ABASCAL enséñales el pito pa demostrar que te mide 3 centímetros!!!! https://t.co/TgmF6y6yhq,Twitter for Android,eldiarioes,Anarking Skywalker 🖕🖖🔥,AnarkingSkywal4,,https://twitter.com/AnarkingSkywal4,30,False
2021-06-18 12:38:58,1405867635871567875,@damianpachter @Santi_ABASCAL @IsraelHayomHeb El arco está tan corrido a la izquierda en el mundo que Vox es tomado como extrema derecha.,Twitter for Android,damianpachter,☄♪SilvinaZ♬☄,Silvina07767308,Panamá,https://twitter.com/Silvina07767308,363,False
2021-06-18 12:38:52,1405867611431264256,"@BcnNatxo @Santi_ABASCAL Sabes que abalos tiene una ong y se han auto ayudado con cerca de millones,¡¡y los que quedan!!",Twitter for Android,BcnNatxo,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:38:51,1405867607119564801,@extru28 @VOX_Europa_ @Santi_ABASCAL @GiorgiaMeloni No que va solo CAERÁ EN DICTADURA !! Con KEIKO,Twitter for iPhone,extru28,NubeCaida,NubeCaida35,,https://twitter.com/NubeCaida35,31,False
2021-06-18 12:38:45,1405867581785968641,@Santi_ABASCAL Estás mal chaval 🤮🤮🤮🤮🤮🤮🤮🤮🤮😄😄🤮🤮🤮🤮🤮🤮 eres un puto 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,Twitter for iPhone,Santi_ABASCAL,Gerogen,Gerogen4,,https://twitter.com/Gerogen4,20,False
2021-06-18 12:38:26,1405867499640573955,@VOX_Europa_ @Santi_ABASCAL @GiorgiaMeloni Esta es la DERECHA PERUANA !! Tan DEMOCRÁTICA que busca el beneficio del perú 🤣🤣🤣🤣🤣 hoy en día Keiko GOLPISTA . https://t.co/NTtEaHVag8,Twitter for iPhone,VOX_Europa_,NubeCaida,NubeCaida35,,https://twitter.com/NubeCaida35,31,False
2021-06-18 12:38:16,1405867456552448000,"@Santi_ABASCAL @danigd16_ No, si al final al este tipo inventó la rueda ajajajaja",Twitter for Android,Santi_ABASCAL,Arturo RB,arbragama,,https://twitter.com/arbragama,279,False
2021-06-18 12:38:15,1405867456019714051,@ampargo2 @PCojonciano @ibergotico @Blanca67370575 @vox_es @Santi_ABASCAL De alguien que llama bozal a una mascarilla el error de la foto es lo de menos,Twitter for Android,ampargo2,DaniGal,danigilal,Barcelona. ,https://twitter.com/danigilal,63,False
2021-06-18 12:38:14,1405867448323166213,"@ElenaLo27289262 @Votante_VOX @Santi_ABASCAL Mi hijo no aprobó ni la EGB, está en las iglesias porque lo enchufé.
Cuando este proyecto de semihombre aprenda que no necesito templos, ni escuelas para que se crea en mi, tal vez encuentre y entienda la Fe",Twitter for Android,ElenaLo27289262,Soy Dios Y Te Veo,SoyVerte,Mundo,https://twitter.com/SoyVerte,22,False
2021-06-18 12:38:02,1405867397882564608,"@Chusbrave @Santi_ABASCAL @Jorgebuxade Yo opino lo mismo, los calzoncillos son una herramienta política, por eso ahora voy con la chorra al aire. Basta ya de dictadores! Nos quieren sumisos!",Twitter for Android,Chusbrave,Chuchi,elchuchii,Salamanca/Madrid,https://twitter.com/elchuchii,248,False
2021-06-18 12:37:54,1405867365544439808,@anidusseldorf @AROSADR @Ancap_spain @Santi_ABASCAL Jajaja venga facha a obedecer a comunistas!,Twitter for Android,anidusseldorf,Jeivi,Jeivi17771146,,https://twitter.com/Jeivi17771146,11,False
2021-06-18 12:37:50,1405867350583300098,@perillas55 @Santi_ABASCAL @Macarena_Olona Ella ha dicho que hay que cargársela...espero que lo hagan..,Twitter Web App,perillas55,Inge Blanco Sanchez,ResistanceInge,,https://twitter.com/ResistanceInge,19,False
2021-06-18 12:37:49,1405867344220545030,"@elfollapatatas @ElensGuitart @DanteDecameron @Santi_ABASCAL 2019: A touring lo mataron los fachas por homosexual, viva el logo de apple!!
2020: Esclavistas del sXVI hay que prohibirlos !!
2021: Popper!! Al intransigente no hay que escuchar.
Después de conocer al che: Bueno, hay que saber el contexto... no podemos juzgar... blablabla xD",Twitter for Android,elfollapatatas,Profesor Kaos,KaosProfesor,,https://twitter.com/KaosProfesor,19,False
2021-06-18 12:37:45,1405867326914928641,@BcnNatxo @Santi_ABASCAL Más bien abalos,Twitter for Android,BcnNatxo,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:37:39,1405867302118203400,@BcnNatxo @Santi_ABASCAL https://t.co/uoDlfxpiQP,Twitter for Android,BcnNatxo,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:37:33,1405867279250870275,@BcnNatxo @Santi_ABASCAL https://t.co/SRf6Fwmrlf,Twitter for Android,BcnNatxo,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:37:24,1405867238683512835,@MalaMalamente @Santi_ABASCAL @Macarena_Olona En plena pandemia estábamos antes del 8M y cuando nos aseguraban que los que ya llevábamos mascarillas estábamos locos ...,Twitter for Android,MalaMalamente,Armando Puertas,ArmandoPuerta18,,https://twitter.com/ArmandoPuerta18,113,False
2021-06-18 12:37:23,1405867236846362633,@Santi_ABASCAL Lonque proponiais no era lo malo...si no cuando... !! Era un suicidio y como siempre para llevar la contraria,Twitter for Android,Santi_ABASCAL,Vendetta,javierD91717975,Galicia,https://twitter.com/javierD91717975,606,False
2021-06-18 12:37:19,1405867219419009029,@vdevendetta1570 @Santi_ABASCAL Que lastima que no te crea nada.,Twitter for Android,vdevendetta1570,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:37:09,1405867178604310534,"@GesetzDesTages @MrX02417567 @UnMundoFalaz @Santi_ABASCAL Lo que dice ahí es que erc, bildu y podemos serían ilegales en Alemania, no vox.",Twitter for Android,GesetzDesTages,TECOLASTE,TECOLASTE,Mundo,https://twitter.com/TECOLASTE,4,False
2021-06-18 12:37:07,1405867167082549248,@mendo_pablo @Santi_ABASCAL Eso que dice es pecado. Arderá en el infierno. Hereje.,Twitter Web App,mendo_pablo,Q. Incandenza,IncandenzaQ,,https://twitter.com/IncandenzaQ,9,False
2021-06-18 12:36:54,1405867115060633603,"@VOX_Congreso @monasterioR @Santi_ABASCAL Mejor el indulto q se dió a Tejero, eh! https://t.co/AQvcJ6lF1B",Twitter for iPhone,VOX_Congreso,juanma 🔴🟡🟣,DrballackJuanma,"Sevilla, Andalucía",https://twitter.com/DrballackJuanma,445,False
2021-06-18 12:36:53,1405867110052605956,@vdevendetta1570 @Santi_ABASCAL https://t.co/4xPgn40Jjm,Twitter for Android,vdevendetta1570,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:36:48,1405867091354288135,"@MrX02417567 @UnMundoFalaz @Santi_ABASCAL Lo que dice ahí es que erc, bildu y podemos serían ilegales en Alemania, no vox.",Twitter for Android,MrX02417567,TECOLASTE,TECOLASTE,Mundo,https://twitter.com/TECOLASTE,4,False
2021-06-18 12:36:48,1405867090641362944,@vdevendetta1570 @Santi_ABASCAL https://t.co/yiP8Fcm2s2,Twitter for Android,vdevendetta1570,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:36:41,1405867060354297856,@damianpachter @Santi_ABASCAL @IsraelHayomHeb Santiago un líder que ya quisiéramos varios que nos tocara en nuestros países. Iván Espinosa de Los Monteros también,Twitter for Android,damianpachter,☄♪SilvinaZ♬☄,Silvina07767308,Panamá,https://twitter.com/Silvina07767308,363,False
2021-06-18 12:36:32,1405867021615747076,@VicenteGPa @MJesusCalderon @Santi_ABASCAL @Macarena_Olona 😂😂😂😂,Twitter for iPhone,VicenteGPa,María,MaraCapdevila4,,https://twitter.com/MaraCapdevila4,852,False
2021-06-18 12:36:24,1405866990082867206,@Santi_ABASCAL Algunos os tendríais que quitar también la máscara.,Twitter for Android,Santi_ABASCAL,Mari-o,MarioGa43212089,,https://twitter.com/MarioGa43212089,240,False
2021-06-18 12:36:21,1405866974262054912,@MaraCapdevila4 @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Preside gracias a Vox,Twitter for iPhone,MaraCapdevila4,Vicente J. García,VicenteGPa,,https://twitter.com/VicenteGPa,285,False
2021-06-18 12:36:11,1405866933795360771,"@Santi_ABASCAL Claro que si Santiaguito, la culpa ahora es de los indultos",Twitter Web App,Santi_ABASCAL,Jose Antoide,acidbath27,Tenerife,https://twitter.com/acidbath27,264,False
2021-06-18 12:35:49,1405866840023306246,"@Santi_ABASCAL Que no es mérito tuyo, no flipes",Twitter for iPhone,Santi_ABASCAL,teletaby11,teletaby11,,https://twitter.com/teletaby11,3,False
2021-06-18 12:35:47,1405866833341730821,"@titoelportillo @MalaMalamente @Santi_ABASCAL @Macarena_Olona Exactamente! Lo que queríamos muchos era no tener que llevar el bozal por la calle!!!! Otra cosa es si te juntabas con gente,pero paseando o corriendo! Hasta se les ocurrió llevarla en las playas!!!!",Twitter Web App,titoelportillo,Inge Blanco Sanchez,ResistanceInge,,https://twitter.com/ResistanceInge,19,False
2021-06-18 12:35:43,1405866815331442688,"@MalaMalamente @Santi_ABASCAL @Macarena_Olona El 26 es el día perfecto para un nuevo comienzo, olvida el miedo y libera la mente, es el tiempo de abrir tu corazón.",Twitter Web App,MalaMalamente,Mellamocomotu,Mellamocomotu3,,https://twitter.com/Mellamocomotu3,3,False
2021-06-18 12:35:22,1405866729847332873,@Santi_ABASCAL Eres un meme https://t.co/BkWxnweM8C,Twitter for Android,Santi_ABASCAL,Chuchi,elchuchii,Salamanca/Madrid,https://twitter.com/elchuchii,248,False
2021-06-18 12:35:16,1405866704186523650,"@chaningdays @Santi_ABASCAL Te importas solo tú por lo que veo sabes que no sólo existe el barrio de Salamanca?  que hay otros lugares donde hay necesidades ?  intenta ser más solidaria y ponerte al lado del sentido común, y les darías un buen ejemplo a los tuyos y sobre todo a los más pequeños.",Twitter for Android,chaningdays,Pizarro2505_,Pizarro25051,,https://twitter.com/Pizarro25051,89,False
2021-06-18 12:35:14,1405866696318066696,"@fractabel @MalaMalamente @Santi_ABASCAL @Macarena_Olona Buen dato crack, una pena que no te lo haya pedido, pero ya que te hace ilusión dime qué te da ganas de potar exactamente figura",Twitter for iPhone,fractabel,El Murcie 米的哦 🇪🇸🇨🇳🇮🇪,darkmurcie,onda vital a todo gas lobezno,https://twitter.com/darkmurcie,386,False
2021-06-18 12:34:22,1405866477048188936,@VicenteGPa @MJesusCalderon @Santi_ABASCAL @Macarena_Olona 👏👏👏👏,Twitter for iPhone,VicenteGPa,María,MaraCapdevila4,,https://twitter.com/MaraCapdevila4,852,False
2021-06-18 12:34:21,1405866474204549124,@Santi_ABASCAL @nacho3810 Seréis cínicos! Sí proponéis llevarla de por vida https://t.co/9UzRGWDjj2,Twitter for Android,Santi_ABASCAL,Chuso,chusogg,,https://twitter.com/chusogg,25,False
2021-06-18 12:34:06,1405866408190353412,@rooney_v @Santi_ABASCAL Pero lo que ellos reivindicaban era no tener que llevarlas en el exterior...como así ha sido en muchos países!!!! Gente que ha llegado de vacaciones está flipándo porque tienen que llevar la mascarilla por la calle!!!!!!!!,Twitter Web App,rooney_v,Inge Blanco Sanchez,ResistanceInge,,https://twitter.com/ResistanceInge,19,False
2021-06-18 12:33:36,1405866283208515592,"@Santi_ABASCAL Si no sabes ni sumar, quien eres tú para decidir sobre las mascarillas",Twitter for iPhone,Santi_ABASCAL,fco javier suarez,fcojaviersuare1,,https://twitter.com/fcojaviersuare1,39,False
2021-06-18 12:33:35,1405866281635549196,@Santi_ABASCAL Tampoco te creyeron cuándo dijiste que España ganaría el Mundial de Sudáfrica ¿verdad? Pero que necio eres vividor,Twitter for Android,Santi_ABASCAL,la España que trasnocha🇪🇦🇪🇦🔻🔻,1laespana,,https://twitter.com/1laespana,13,False
2021-06-18 12:33:21,1405866223058010124,"@DanteDecameron @Santi_ABASCAL Criticar al salvador del pueblo y la libertad la facilidad para condenar a muerte en menos de media hora cuando había juicio, que algunos ni eso... igual tiene más importancia que los tallarines. Ahora... si es por desvíar la dictadura hablando de tallarines...pues bien por ti xD",Twitter for Android,DanteDecameron,Profesor Kaos,KaosProfesor,,https://twitter.com/KaosProfesor,19,False
2021-06-18 12:33:21,1405866222525325316,@darkmurcie @MalaMalamente @Santi_ABASCAL @Macarena_Olona Tu biografía da ganas de potar,Twitter for Android,darkmurcie,Estepario,fractabel,,https://twitter.com/fractabel,279,False
2021-06-18 12:32:31,1405866012889726976,"@Santi_ABASCAL @Jorgebuxade Tendría que haberse revelado y quitársela, como hizo en Hungría. Sería lo congruente, hay que dar pasos adelante con la pandemia y no pedir tantas vacunas que no se saben resultados mientras estén aprobadas de emergencia y experimentales.",Twitter for Android,Santi_ABASCAL,Luminaria 🦉,Luminaria20,,https://twitter.com/Luminaria20,51,False
2021-06-18 12:32:16,1405865947118833667,"@titoelportillo @MalaMalamente @Santi_ABASCAL @Macarena_Olona Anda, anda. Mascarillas también llevaban y en cuanto hay un rebrote les meten unos confinamientos y un control que en Europa no ha habido.",Twitter Web App,titoelportillo,Siull Люис Itram,martillu,"Barcelona, Catalunya ",https://twitter.com/martillu,192,False
2021-06-18 12:32:05,1405865901006725130,"@MalaMalamente @Santi_ABASCAL @Macarena_Olona En mi opinión el efecto de las vacunas no tiene demasiado que ver, solo a los efectos de que las farmacéuticas ya han facturado y los comisionistas se han embolsado sus beneficios.",Twitter for Android,MalaMalamente,pedroler,pdrsoler,,https://twitter.com/pdrsoler,164,False
2021-06-18 12:31:48,1405865830336897026,"@vdevendetta1570 @Kminandoxlavida @Santi_ABASCAL Si, por supuesto hablas de Obispos Y empresarios “Catalanes”. También habrá quien haga peloteo en vísperas de fondos Europeos. Por el color de mi piel sí que no me voy a arrodillar ante nadie.  Y si, soy votante de VOX. Y también afiliado. Espero lo puedas superar.",Twitter for iPhone,vdevendetta1570,JEE. 🇪🇦,Enrique09873775,España,https://twitter.com/Enrique09873775,826,False
2021-06-18 12:31:45,1405865818085330954,"@Santi_ABASCAL Este fantoche no me engaña. Nos ha tenido encerrados, nos asfixia a impuestos, negocia con  ETA y separatistas.Quiere aprobar una ley para matar a nuestros enfermos ...Y ahora tengo que agradecerle algo que no depende de él ...pero se lo apropia.#sanchezveteya",Twitter for Android,Santi_ABASCAL,nuria,lincesaverde,"Valencia, España",https://twitter.com/lincesaverde,9,False
2021-06-18 12:31:39,1405865794630729738,"@fractabel @MalaMalamente @Santi_ABASCAL @Macarena_Olona Estepario, 100tifiko pofesionah y un poco cateto también",Twitter for iPhone,fractabel,El Murcie 米的哦 🇪🇸🇨🇳🇮🇪,darkmurcie,onda vital a todo gas lobezno,https://twitter.com/darkmurcie,386,False
2021-06-18 12:31:38,1405865790100881416,"@fractabel @Santi_ABASCAL @Macarena_Olona Para no ver tu cara de facha, y con eso me conformo crack 😉",Twitter for iPhone,fractabel,🔻Malamente🔻,MalaMalamente,Galicia Calidade,https://twitter.com/MalaMalamente,16984,False
2021-06-18 12:31:34,1405865771121643520,"@Santi_ABASCAL Que miedo de verdad, tener a estos Fascistas  en el gobierno solo va a traer desgracias",Twitter for Android,Santi_ABASCAL,Noeli_Amelie,NoeLia89408225,"Barcelona, Cataluña",https://twitter.com/NoeLia89408225,117,False
2021-06-18 12:31:04,1405865647125504000,@Santi_ABASCAL Sánchez es un mediocre que se arrastra como una serpiente ante un Presidente de la CORPORACIÓN DE LOS ESTADOS UNIDOS,Twitter for Android,Santi_ABASCAL,Jcmorya,jcmor09,,https://twitter.com/jcmor09,589,False
2021-06-18 12:30:57,1405865618860085249,"@gorbeiako1 @Santi_ABASCAL @VOX_Europa_ Si el 19 de marzo ,estáis chalaos",Twitter for Android,gorbeiako1,Noeli_Amelie,NoeLia89408225,"Barcelona, Cataluña",https://twitter.com/NoeLia89408225,117,False
2021-06-18 12:30:47,1405865574094278661,@MalaMalamente @Santi_ABASCAL @Macarena_Olona Las mascarillas no han servido para nada crack,Twitter for Android,MalaMalamente,Estepario,fractabel,,https://twitter.com/fractabel,279,False
2021-06-18 12:30:29,1405865499305644037,@Ciriaco1212 @Santi_ABASCAL Que héroes?? https://t.co/YXSqQYd2jt,Twitter for Android,Ciriaco1212,Noeli_Amelie,NoeLia89408225,"Barcelona, Cataluña",https://twitter.com/NoeLia89408225,117,False
2021-06-18 12:30:21,1405865468028674049,"@Santi_ABASCAL Majadero, querías acabar con las mascarillas en exteriores en plena pandemia, con récord de muertos y de contagios.",Twitter for Android,Santi_ABASCAL,FranBegbie,BegbieFran,,https://twitter.com/BegbieFran,45,False
2021-06-18 12:30:17,1405865448646840326,@rooney_v @Santi_ABASCAL Las mascarillas nunca han hecho falta tolai,Twitter for Android,rooney_v,Estepario,fractabel,,https://twitter.com/fractabel,279,False
2021-06-18 12:30:06,1405865403893624845,@Europarl_ES @VOX_Congreso @Santi_ABASCAL               #FraudeEnMesa https://t.co/WvcUfP99ay,Twitter for iPhone,Europarl_ES,Milena,Milenadovil,,https://twitter.com/Milenadovil,675,False
2021-06-18 12:30:04,1405865394209017858,"@Santi_ABASCAL ¿Dónde te vas a poner ahora la banderita?

Para que no digan que te has vuelto un blando y demostrar tu españolidad, te recomiendo una en la frente y otra en el escroto.",Twitter for Android,Santi_ABASCAL,Albóndiga Picante,bondpicante,,https://twitter.com/bondpicante,266,False
2021-06-18 12:29:43,1405865308728999944,@Santi_ABASCAL Ya nos la va a meter por otro lado. Distracción y a hacer lo que le sale de los huevos,Twitter for Android,Santi_ABASCAL,Jesus Rodriguez,JesusRo09866063,,https://twitter.com/JesusRo09866063,2,False
2021-06-18 12:29:23,1405865222850625541,"@vox_es
@Santi_ABASCAL
@Macarena_Olona
@VOX_Europa_
@ivanedlm
@Ortega_Smith
@gaceta_es
@RAIRFoundation
@AmyMek
@D_Tarczynski
https://t.co/NjWWFaS5xK",Twitter for Android,vox_es,VOX_Lituania🇪🇦🇱🇹,Vox_Lituania,Lituania,https://twitter.com/Vox_Lituania,1291,False
2021-06-18 12:29:20,1405865208401252355,@ChandhraBlue @Santi_ABASCAL ¿ qué  terroristas?,Twitter for Android,ChandhraBlue,Pedrorojo,Pedroro60378955,España,https://twitter.com/Pedroro60378955,100,False
2021-06-18 12:29:12,1405865177267019778,"Enhorabuena señor @Santi_ABASCAL por su 2,8 de valoración como líder político.",Twitter for iPhone,,Neuma,txankoko,Pamplona,https://twitter.com/txankoko,120,False
2021-06-18 12:28:53,1405865096635617280,"@Santi_ABASCAL Explicar estas cosas a los Unineuronales de VOX es perder el tiempo, la evolución de la capacidad de raciocinio no llegó a terminar, esa características los delata cuando hablan,...",Twitter for Android,Santi_ABASCAL,Barón Rojo,BarnRoj80554113,"Güímar, España",https://twitter.com/BarnRoj80554113,92,False
2021-06-18 12:28:47,1405865071633485824,@vdevendetta1570 @Chusbrave @Santi_ABASCAL @Jorgebuxade La tierra es redonda como tu cabeza pero mucho mas sabia que tú 😉,Twitter for Android,vdevendetta1570,Jose Antonio Sanchez Portillo,titoelportillo,,https://twitter.com/titoelportillo,149,False
2021-06-18 12:28:40,1405865042105536515,"@JaviMj80 @sanchezdelreal @miguel75her @Santi_ABASCAL Miguel te la as tragao hasta los huevos, por bocas",Twitter for Android,JaviMj80,Javiertotal90,Javi_total90,Cristal lake,https://twitter.com/Javi_total90,57,False
2021-06-18 12:28:38,1405865035092594688,"@Santi_ABASCAL Claro, ahora ya hay mucha gente vacunada, está bajando la incidencia y se tiene la pandemia controlada. Los mastuerzos que te votan ponían banderas con crespones negros y gritaban «gobierno asesino». Aprendez a ser coherentes.",Twitter for Android,Santi_ABASCAL,Liborio501,liborio501,,https://twitter.com/liborio501,4,False
2021-06-18 12:28:38,1405865033565933575,@Trebol_5K @Santi_ABASCAL Madre mia como están las cabezas Fascistas 🤦,Twitter for Android,Trebol_5K,Noeli_Amelie,NoeLia89408225,"Barcelona, Cataluña",https://twitter.com/NoeLia89408225,117,False
2021-06-18 12:28:09,1405864911733936133,@chaningdays @Santi_ABASCAL De la escalera será https://t.co/rPiwokSoES,Twitter for Android,chaningdays,Noeli_Amelie,NoeLia89408225,"Barcelona, Cataluña",https://twitter.com/NoeLia89408225,117,False
2021-06-18 12:28:05,1405864896605134857,"@_PCTE_ @Santi_ABASCAL Asco, se dice asco.",Twitter for Android,_PCTE_,Profesor Kaos,KaosProfesor,,https://twitter.com/KaosProfesor,19,False
2021-06-18 12:27:54,1405864847783383042,@Santi_ABASCAL Totalmente de acuerdo,Twitter for Android,Santi_ABASCAL,Crunchy Peanut XL,CrunchyPeanutXL,"Hamburgo, Alemania",https://twitter.com/CrunchyPeanutXL,5,False
2021-06-18 12:27:48,1405864822512754689,@rooney_v @Santi_ABASCAL Ni se podía hacer coincidir con los indultos.,Twitter for Android,rooney_v,Juan ciclista,temujin10000,,https://twitter.com/temujin10000,271,False
2021-06-18 12:27:47,1405864819291574273,"@MalaMalamente @Santi_ABASCAL @Macarena_Olona Sigo hilo , no usan bozal desde junio del 2020 en china 😉",Twitter for Android,titoelportillo,Jose Antonio Sanchez Portillo,titoelportillo,,https://twitter.com/titoelportillo,149,False
2021-06-18 12:27:38,1405864780712366090,"@VOX_Europa_ @Santi_ABASCAL @GiorgiaMeloni Espero no metas las narices en perú !!! Por que l derecha peruana (actual en elecciones finalizadas) son UNOS NARCOTRAFICANTES, DICTADORES!! Tenemos una GOLPISTA CHAVISTA LLAMADA KEIKO FUJIMORI !!!",Twitter for iPhone,VOX_Europa_,NubeCaida,NubeCaida35,,https://twitter.com/NubeCaida35,31,False
2021-06-18 12:27:26,1405864733216063489,"@MalaMalamente @Santi_ABASCAL @Macarena_Olona De verdad ver mensajes de este tipo me parece que no existe la inteligencia en este pais, hay muchos paises en los que jamas llevaron mascarilla y no hubo mas muertos que otros años y para tu informacion en china solo se han vacunado 1 % al 3% de la poblacion y no usan bozal",Twitter for Android,MalaMalamente,Jose Antonio Sanchez Portillo,titoelportillo,,https://twitter.com/titoelportillo,149,False
